time_point,simulation,pair_distance_in_cell_diameter,heterogeneity_std,left_cell_fiber_density,left_cell_fiber_density_z_score,right_cell_fiber_density,right_cell_fiber_density_z_score
3,5D_15_heterogeneity,5.0,0.5,392.8134793931132,0.6716488478602569,330.42953136258126,-3.5427380308216825
4,5D_15_heterogeneity,5.0,0.5,392.91159675113414,0.6782772277443262,331.1976521999007,-3.490847144139473
5,5D_15_heterogeneity,5.0,0.5,393.1481389734475,0.6942569864714228,332.43003124763885,-3.407593001810931
6,5D_15_heterogeneity,5.0,0.5,393.4045149285015,0.7115766254987632,333.45328127448187,-3.3384667021316035
7,5D_15_heterogeneity,5.0,0.5,393.7607019135316,0.7356390614852356,334.1615648456431,-3.2906181596311024
8,5D_15_heterogeneity,5.0,0.5,394.36297391399506,0.7763259255950309,335.36728739201607,-3.2091648140320355
9,5D_15_heterogeneity,5.0,0.5,395.78987015990145,0.8727207996906122,337.5586821905012,-3.0611237589800595
10,5D_15_heterogeneity,5.0,0.5,396.89854404587095,0.9476179619458833,338.5878696605409,-2.991596351588076
11,5D_15_heterogeneity,5.0,0.5,397.49111782105274,0.9876496563419308,339.1224041035054,-2.955485540814595
12,5D_15_heterogeneity,5.0,0.5,398.1331236527492,1.0310207644323421,341.03218080071,-2.8264693738677296
13,5D_15_heterogeneity,5.0,0.5,399.1080932014598,1.0968854460198139,341.00078379527247,-2.8285904183338664
14,5D_15_heterogeneity,5.0,0.5,399.9826842269322,1.1559689932836055,341.8945047530395,-2.7682145364519926
15,5D_15_heterogeneity,5.0,0.5,401.32062824629907,1.2463546437216177,343.63362166932086,-2.6507273984324025
16,5D_15_heterogeneity,5.0,0.5,403.2145278255405,1.3742982219701418,345.08128317312173,-2.5529297142684344
17,5D_15_heterogeneity,5.0,0.5,404.36859861825667,1.4522622008371544,347.9564556086069,-2.358695630524225
18,5D_15_heterogeneity,5.0,0.5,405.80689556723064,1.5494272566049865,350.66234138153555,-2.1758978138316776
19,5D_15_heterogeneity,5.0,0.5,406.7686227092954,1.6143973390756632,353.65778335686076,-1.973538845616244
20,5D_15_heterogeneity,5.0,0.5,409.3089421150362,1.7860102156120334,356.12469611955675,-1.8068850010588156
21,5D_15_heterogeneity,5.0,0.5,411.93776170076796,1.9636017775168342,361.64997608445657,-1.4336212349739639
22,5D_15_heterogeneity,5.0,0.5,413.5158158037598,2.070208215798746,365.5274230553612,-1.1716778640772072
23,5D_15_heterogeneity,5.0,0.5,418.288298952352,2.392616319087016,368.8140860752019,-0.9496452748815611
24,5D_15_heterogeneity,5.0,0.5,420.71376507552236,2.556470209821438,370.4486674506019,-0.8392201011292988
25,5D_15_heterogeneity,5.0,0.5,419.61491394751454,2.482236630163502,371.5994339218701,-0.7614793477777088
26,5D_15_heterogeneity,5.0,0.5,420.95015255862126,2.572439515043497,373.6784737410339,-0.6210285040790571
27,5D_15_heterogeneity,5.0,0.5,421.8650221753069,2.634244107891286,376.26975534901743,-0.4459728438904632
28,5D_15_heterogeneity,5.0,0.5,423.95360631222866,2.7753397239840423,381.1435027090926,-0.11672377305161555
29,5D_15_heterogeneity,5.0,0.5,427.51300515677974,3.0157971534998866,380.33799451030706,-0.17114038647228497
30,5D_15_heterogeneity,5.0,0.5,431.0391958538259,3.2540111857071548,382.5002165943806,-0.025070112506037613
31,5D_15_heterogeneity,5.0,0.5,432.0293251689451,3.320899994857137,385.3610962188034,0.16819841138980704
32,5D_15_heterogeneity,5.0,0.5,433.9902282568162,3.453370037308542,387.7505571842804,0.3296199510317094
33,5D_15_heterogeneity,5.0,0.5,440.6088449420887,3.900494853772326,394.1657256726781,0.7630006964889396
34,5D_15_heterogeneity,5.0,0.5,446.3627504751928,4.289203564032556,398.01793269380926,1.0232389666906916
35,5D_15_heterogeneity,5.0,0.5,446.96815198895246,4.3301018443830435,399.9513716747824,1.1538536541124873
36,5D_15_heterogeneity,5.0,0.5,450.95734448220566,4.5995942543836845,405.0140390150734,1.4958653331362597
37,5D_15_heterogeneity,5.0,0.5,456.7955028155804,4.993994715601693,409.9954877436342,1.8323902377190648
38,5D_15_heterogeneity,5.0,0.5,457.0924358095155,5.014054210920512,411.9831544030804,1.9666683100953715
39,5D_15_heterogeneity,5.0,0.5,461.81523498314453,5.333105882005048,416.74547514626016,2.288389885688966
40,5D_15_heterogeneity,5.0,0.5,463.21958484151963,5.427977620698441,419.03964015017357,2.4433736466604903
41,5D_15_heterogeneity,5.0,0.5,465.7083065517603,5.5961047824355585,425.56430840808156,2.88415171797496
42,5D_15_heterogeneity,5.0,0.5,472.5804735266222,6.060358348317519,430.7546892053208,3.2347911599760026
43,5D_15_heterogeneity,5.0,0.5,476.8719176419028,6.350269556905727,432.0404642159934,3.321652500192297
44,5D_15_heterogeneity,5.0,0.5,480.0895929525477,6.567641637980235,435.98922997434937,3.588413856669115
45,5D_15_heterogeneity,5.0,0.5,485.5549486224591,6.936857180595967,439.25243552862145,3.808861762012258
46,5D_15_heterogeneity,5.0,0.5,490.64237299548955,7.280541336550522,444.66580646717085,4.174565443377457
47,5D_15_heterogeneity,5.0,0.5,494.25814370393726,7.524807002816893,447.75762813154137,4.383435402155481
48,5D_15_heterogeneity,5.0,0.5,499.4598102165093,7.876208858421381,449.67412531653787,4.512905575885544
49,5D_15_heterogeneity,5.0,0.5,499.7728162138486,7.897354175602812,452.20587342525675,4.683939413056136
50,5D_15_heterogeneity,5.0,0.5,502.760650430787,8.099199196911488,456.25453950141736,4.957449598387547
0,5D_18_heterogeneity,5.0,0.5,404.9897105089903,1.5388283379343193,393.07890383806176,0.7610104453644219
1,5D_18_heterogeneity,5.0,0.5,405.1793763991991,1.5512141928214342,393.6271101214362,0.7968102587447059
2,5D_18_heterogeneity,5.0,0.5,405.30828899317123,1.5596326421288065,393.7489760835254,0.8047685380138662
3,5D_18_heterogeneity,5.0,0.5,405.32316159507235,1.560603875747768,393.7740886569653,0.80640847806912
4,5D_18_heterogeneity,5.0,0.5,405.6425672813401,1.5814621991704816,393.311312996646,0.7761875871767521
5,5D_18_heterogeneity,5.0,0.5,406.47608072221874,1.6358935811855462,393.1109088306605,0.7631004848204076
6,5D_18_heterogeneity,5.0,0.5,407.181567578694,1.6819643734584737,393.0657554356572,0.7601518080838804
7,5D_18_heterogeneity,5.0,0.5,408.8501058868282,1.790925838988156,393.0014568193339,0.7559528805363602
8,5D_18_heterogeneity,5.0,0.5,410.8655105678527,1.9225389081093407,392.9100505363189,0.7499837262727881
9,5D_18_heterogeneity,5.0,0.5,412.3547782371227,2.0197933655098943,393.25307008465353,0.7723841185860238
10,5D_18_heterogeneity,5.0,0.5,412.95940954686444,2.059277933106226,393.1805574504236,0.7676487865552306
11,5D_18_heterogeneity,5.0,0.5,414.6462561408785,2.1694349945962053,394.0826585365433,0.8265591849082888
12,5D_18_heterogeneity,5.0,0.5,415.7687913900093,2.2427405251061954,395.58078767516605,0.9243923276663902
13,5D_18_heterogeneity,5.0,0.5,416.8532017085657,2.3135563625187263,396.5160715228211,0.9854696779615075
14,5D_18_heterogeneity,5.0,0.5,418.61941446705885,2.4288963158565906,397.91261754925785,1.076669083440163
15,5D_18_heterogeneity,5.0,0.5,419.521260027224,2.487790027459123,399.4187081682537,1.175022139085498
16,5D_18_heterogeneity,5.0,0.5,420.8862630635735,2.5769295638833256,401.56903351506827,1.3154460058989235
17,5D_18_heterogeneity,5.0,0.5,422.2168820624744,2.6638237007905006,401.88809936879517,1.336282137052207
18,5D_18_heterogeneity,5.0,0.5,422.57468252674,2.6871893393038753,403.207256740052,1.4224277890493482
19,5D_18_heterogeneity,5.0,0.5,423.3594679218358,2.7384386072164295,404.02737695789017,1.4759845461285996
20,5D_18_heterogeneity,5.0,0.5,423.081782893848,2.7203047906551343,404.5271324061029,1.508620348242484
21,5D_18_heterogeneity,5.0,0.5,426.06874849737756,2.9153642316405026,407.7259264559392,1.717512937581677
22,5D_18_heterogeneity,5.0,0.5,428.2755477163845,3.0594760424754828,409.95808008487313,1.863280481251688
23,5D_18_heterogeneity,5.0,0.5,429.7166168287112,3.1535829632714827,412.9977452689629,2.061781391637338
24,5D_18_heterogeneity,5.0,0.5,431.07785523604724,3.2424766560776623,415.79395842839875,2.2443840219157005
25,5D_18_heterogeneity,5.0,0.5,433.5534204814933,3.4041398410600783,421.5422404652934,2.6197672132781897
26,5D_18_heterogeneity,5.0,0.5,436.005895796274,3.5642951717295266,426.65371699947883,2.9535647482045677
27,5D_18_heterogeneity,5.0,0.5,439.2789846565342,3.7780394755217674,432.358149673807,3.326084420770701
28,5D_18_heterogeneity,5.0,0.5,442.29163364920447,3.974776132850867,433.8716125869278,3.4249189133529363
29,5D_18_heterogeneity,5.0,0.5,443.51091874348714,4.054399771171822,433.5780688801879,3.405749468859233
30,5D_18_heterogeneity,5.0,0.5,448.5099109904961,4.380851683453482,439.9391390806977,3.821149899287342
31,5D_18_heterogeneity,5.0,0.5,451.62126618069357,4.584034205337798,443.466588686768,4.05150486134351
32,5D_18_heterogeneity,5.0,0.5,453.5487020138383,4.70990259689347,445.2729049648298,4.169463716653117
33,5D_18_heterogeneity,5.0,0.5,456.5568133424067,4.9063429286733085,447.51551991311146,4.315914421555893
34,5D_18_heterogeneity,5.0,0.5,461.00432127811905,5.196780960732642,450.7514660142189,4.527233171525744
35,5D_18_heterogeneity,5.0,0.5,464.79222366623316,5.444144412611566,451.86752075147757,4.600115501640795
36,5D_18_heterogeneity,5.0,0.5,469.1185855890821,5.72667118063799,455.1852836675294,4.81677717962006
37,5D_18_heterogeneity,5.0,0.5,472.22475793944,5.929515244710597,458.3581522159631,5.023976741826675
38,5D_18_heterogeneity,5.0,0.5,471.69142436436033,5.894686671897158,460.0966193998354,5.137504810799693
39,5D_18_heterogeneity,5.0,0.5,474.3395180340515,6.067616574496801,464.64441114104807,5.434491730806603
40,5D_18_heterogeneity,5.0,0.5,477.2239440335494,6.255979815894992,467.85109218742645,5.64389936897486
41,5D_18_heterogeneity,5.0,0.5,479.138659751239,6.381017538825952,469.80044125200783,5.771198772213146
42,5D_18_heterogeneity,5.0,0.5,480.0847548812859,6.442800904181033,474.3128129644531,6.0658726387979165
43,5D_18_heterogeneity,5.0,0.5,484.6291522112245,6.73956615710051,475.98382228022206,6.17499546988445
44,5D_18_heterogeneity,5.0,0.5,487.873301472882,6.951420602529766,481.3561602931759,6.525828183978291
45,5D_18_heterogeneity,5.0,0.5,490.9265958574951,7.150811548017265,485.1679541445207,6.774751833087675
46,5D_18_heterogeneity,5.0,0.5,495.8279639906163,7.470888259640725,489.0763048384418,7.029980986255754
47,5D_18_heterogeneity,5.0,0.5,499.9294325535382,7.738728694146318,492.95147331425215,7.283043222969327
48,5D_18_heterogeneity,5.0,0.5,502.42011796704,7.901379279695075,497.3734229103644,7.571812204863162
49,5D_18_heterogeneity,5.0,0.5,507.2757517557693,8.2184693765278,503.43870780234727,7.967896806255686
50,5D_18_heterogeneity,5.0,0.5,511.7964833819278,8.513689175109132,506.8324041535689,8.189517206691889
0,5D_20_heterogeneity,5.0,0.5,374.01174131506883,-0.3484877111592179,358.19161692708514,-1.1262974591574655
1,5D_20_heterogeneity,5.0,0.5,373.6032347098061,-0.36857228267727604,358.76209489505135,-1.0982494290901808
2,5D_20_heterogeneity,5.0,0.5,372.9760319150009,-0.3994092366611389,358.8232093584336,-1.0952446849935733
3,5D_20_heterogeneity,5.0,0.5,372.42600879368047,-0.4264515869546919,359.76097617394595,-1.0491385892027707
4,5D_20_heterogeneity,5.0,0.5,372.56393305400206,-0.41967042445984637,359.84654317208805,-1.044931615627239
5,5D_20_heterogeneity,5.0,0.5,372.7461083579442,-0.4107136221126815,359.8826374605879,-1.0431570095145615
6,5D_20_heterogeneity,5.0,0.5,372.84443720332274,-0.40587920156268015,360.1295419850077,-1.0310177404918441
7,5D_20_heterogeneity,5.0,0.5,373.06108968223987,-0.3952272998521144,360.47565532537044,-1.0140007864247274
8,5D_20_heterogeneity,5.0,0.5,373.86657257971245,-0.35562505437445413,360.80819951756297,-0.9976509709628454
9,5D_20_heterogeneity,5.0,0.5,374.203062908075,-0.33908122380215244,361.237211989336,-0.9765582112364208
10,5D_20_heterogeneity,5.0,0.5,375.33426855509765,-0.283464544838922,362.7002840325593,-0.9046250412224631
11,5D_20_heterogeneity,5.0,0.5,375.7381139615447,-0.2636091450888792,364.0210222541386,-0.8396898335019396
12,5D_20_heterogeneity,5.0,0.5,377.50926924492705,-0.17652880293431372,364.8815729805726,-0.7973801318047913
13,5D_20_heterogeneity,5.0,0.5,379.3735603586848,-0.08486935918880803,367.1998898338769,-0.683398129942762
14,5D_20_heterogeneity,5.0,0.5,382.4155158923376,0.06469094824148812,368.2470213760042,-0.6319150252004438
15,5D_20_heterogeneity,5.0,0.5,383.3451405235737,0.11039672668049491,369.1421291002998,-0.587906299580406
16,5D_20_heterogeneity,5.0,0.5,392.71308712300015,0.5709797161097954,367.80564974995275,-0.6536154331626869
17,5D_20_heterogeneity,5.0,0.5,394.0940583494534,0.6388763302765148,369.5957420476276,-0.5656040367411994
18,5D_20_heterogeneity,5.0,0.5,395.01399312005225,0.6841056985511285,371.6303300156259,-0.465571804638712
19,5D_20_heterogeneity,5.0,0.5,395.57842006120205,0.7118562247854614,372.8548507706233,-0.4053672097502806
20,5D_20_heterogeneity,5.0,0.5,396.74755132624495,0.7693375487206005,373.50008102661894,-0.3736439204442854
21,5D_20_heterogeneity,5.0,0.5,398.05504127767,0.8336213940739667,374.35437570332135,-0.3316418027044998
22,5D_20_heterogeneity,5.0,0.5,399.9106922916183,0.9248560400308681,376.87374542139264,-0.20777486730822264
23,5D_20_heterogeneity,5.0,0.5,401.12345431430134,0.984482506935352,378.7535979751087,-0.11535033225271243
24,5D_20_heterogeneity,5.0,0.5,401.9661358298199,1.0259136538185032,381.4236970056085,0.01592733681674944
25,5D_20_heterogeneity,5.0,0.5,403.4828220511219,1.1004828100812292,383.4436452010466,0.11523979216359698
26,5D_20_heterogeneity,5.0,0.5,404.41894237761454,1.1465079548517931,385.22175846055995,0.20266222907850043
27,5D_20_heterogeneity,5.0,0.5,406.42057283908576,1.2449198033708284,387.3691090924282,0.3082385325812678
28,5D_20_heterogeneity,5.0,0.5,407.06327528701416,1.2765188108628776,392.09965398670613,0.5408197589910614
29,5D_20_heterogeneity,5.0,0.5,409.0810128197889,1.3757225771168384,396.0287463117809,0.7339968944091314
30,5D_20_heterogeneity,5.0,0.5,413.15802001723466,1.5761720718907857,400.6735986317639,0.9623649731860106
31,5D_20_heterogeneity,5.0,0.5,416.7085073009668,1.7507347713805745,403.79426107538853,1.1157949721755833
32,5D_20_heterogeneity,5.0,0.5,419.9169507290065,1.9084805964466343,408.16761260094273,1.3308144855861606
33,5D_20_heterogeneity,5.0,0.5,421.8800617349683,2.0049986034731493,412.39229100437143,1.538524359652664
34,5D_20_heterogeneity,5.0,0.5,424.4847087995541,2.1330582714785815,415.197887497546,1.676463875665471
35,5D_20_heterogeneity,5.0,0.5,426.9414169357124,2.2538443973918496,417.11551049981426,1.7707454266552245
36,5D_20_heterogeneity,5.0,0.5,428.76306410066604,2.3434072154560686,417.3923725347798,1.7843575819307151
37,5D_20_heterogeneity,5.0,0.5,430.5337554398213,2.4304647474017163,419.9018474638779,1.9077380316882604
38,5D_20_heterogeneity,5.0,0.5,432.5308429056431,2.5286532357110247,422.97713024423,2.0589369012891763
39,5D_20_heterogeneity,5.0,0.5,435.11134850870377,2.6555259684152768,425.72943542439793,2.1942563049865784
40,5D_20_heterogeneity,5.0,0.5,437.62541435177764,2.779132134327447,432.41609017946075,2.523011321220023
41,5D_20_heterogeneity,5.0,0.5,440.24176611373804,2.907767273643476,436.93886348701886,2.745377282468532
42,5D_20_heterogeneity,5.0,0.5,447.12304603824543,3.2460912003536797,441.2083900054038,2.95529215190276
43,5D_20_heterogeneity,5.0,0.5,452.01153351538744,3.4864378069566273,442.12576765402235,3.0003957971201887
44,5D_20_heterogeneity,5.0,0.5,455.6734713453623,3.666480066477763,444.11584104102616,3.0982394323332696
45,5D_20_heterogeneity,5.0,0.5,458.50572052879573,3.805729984468791,447.0192854128026,3.2409897217591674
46,5D_20_heterogeneity,5.0,0.5,460.6516621344662,3.911237012011085,451.95399997720483,3.4836091220652965
47,5D_20_heterogeneity,5.0,0.5,463.5682839024583,4.054635179227218,456.61503574997056,3.7127728739368955
48,5D_20_heterogeneity,5.0,0.5,467.83243735101007,4.264285877154925,460.04799970465825,3.8815574399110333
49,5D_20_heterogeneity,5.0,0.5,469.22017667913855,4.332515250744347,462.9410545120659,4.023796917648897
50,5D_20_heterogeneity,5.0,0.5,473.6334138790253,4.54949577694727,467.2268931785301,4.234513787590559
0,5D_9_heterogeneity,5.0,0.5,386.22928716631384,0.6067980454954509,390.5869492676438,0.894239218662692
1,5D_9_heterogeneity,5.0,0.5,384.4613982665422,0.49018412556241603,391.01432603899474,0.9224299497668905
2,5D_9_heterogeneity,5.0,0.5,384.37874353041866,0.4847320336455322,391.17288119542087,0.9328886037687539
3,5D_9_heterogeneity,5.0,0.5,383.9727416588994,0.4579512389111317,391.20520239592,0.9350205827000289
4,5D_9_heterogeneity,5.0,0.5,383.7075070334372,0.4404557676849069,391.92231883374006,0.9823231925379039
5,5D_9_heterogeneity,5.0,0.5,383.57756882717473,0.43188475194783743,393.10567652203923,1.0603801217562976
6,5D_9_heterogeneity,5.0,0.5,383.5438146335575,0.4296582495740767,393.30959129238096,1.0738307977036745
7,5D_9_heterogeneity,5.0,0.5,383.5699320344438,0.43138101195819,393.6551574654945,1.0966251181206592
8,5D_9_heterogeneity,5.0,0.5,383.7382196061431,0.4424816379163038,395.0271498698353,1.1871248166080441
9,5D_9_heterogeneity,5.0,0.5,384.42828216978927,0.4879997134900642,397.28203445444376,1.3358620649960677
10,5D_9_heterogeneity,5.0,0.5,385.2060714569028,0.539304440650207,398.7026590310685,1.4295696507243423
11,5D_9_heterogeneity,5.0,0.5,385.7573589422254,0.5756686005709997,399.974838178894,1.5134854427767512
12,5D_9_heterogeneity,5.0,0.5,386.5503718853225,0.6279775142499809,402.83811673494296,1.7023537230879144
13,5D_9_heterogeneity,5.0,0.5,388.074880078083,0.7285374964699022,403.80131875408307,1.7658886902195312
14,5D_9_heterogeneity,5.0,0.5,388.96119965734255,0.7870011253009901,405.08097285919285,1.8502975472322798
15,5D_9_heterogeneity,5.0,0.5,390.8524152777555,0.9117499525397514,407.6472949432043,2.0195779121160373
16,5D_9_heterogeneity,5.0,0.5,392.12122460240516,0.9954434634917668,409.18231822732776,2.120831493363838
17,5D_9_heterogeneity,5.0,0.5,394.1998801684965,1.1325562502646476,410.29042824743374,2.193924917491521
18,5D_9_heterogeneity,5.0,0.5,395.23252061497317,1.2006715319209749,411.72006192587287,2.2882267637967972
19,5D_9_heterogeneity,5.0,0.5,396.02602414197,1.2530128056151215,413.67845663454267,2.4174068744833885
20,5D_9_heterogeneity,5.0,0.5,397.0549273309237,1.3208815693767952,415.5575333290904,2.54135499092573
21,5D_9_heterogeneity,5.0,0.5,399.3593187085617,1.4728843969532133,418.4225915744908,2.730340663541106
22,5D_9_heterogeneity,5.0,0.5,400.05817643212885,1.5189826210164823,420.5208375390936,2.868745676971307
23,5D_9_heterogeneity,5.0,0.5,401.4972498374735,1.6139071328963257,421.99813369587406,2.9661914473285
24,5D_9_heterogeneity,5.0,0.5,403.13812167392905,1.7221427222376675,423.63248114213945,3.073996673248618
25,5D_9_heterogeneity,5.0,0.5,404.8879222368574,1.8375634948724515,427.12214523878924,3.304182749767603
26,5D_9_heterogeneity,5.0,0.5,406.41312093627937,1.9381690244616339,428.094470361468,3.3683194972858335
27,5D_9_heterogeneity,5.0,0.5,408.7852838716938,2.0946422161052163,430.86901852840026,3.551334921971615
28,5D_9_heterogeneity,5.0,0.5,412.22553317000245,2.3215687816119392,434.94337165471336,3.8200883992473376
29,5D_9_heterogeneity,5.0,0.5,414.76370477959966,2.4889922780183595,439.1953267491264,4.1005569009743335
30,5D_9_heterogeneity,5.0,0.5,417.45256659636993,2.6663556387206877,441.24357176764283,4.235663739771364
31,5D_9_heterogeneity,5.0,0.5,419.6839054192565,2.8135397558160413,444.91995115574514,4.47816597600521
32,5D_9_heterogeneity,5.0,0.5,422.14663710134363,2.975987065275673,448.71941518445396,4.728787151402331
